Faustite,"(Zn,Cu)Al6(PO4)4(OH)8*4(H2O)"
Fayalite,Fe++2SiO4
Fedorite,"KNa4Ca4(Al,Si)16O36(OH,F)4*6(H2O)"
Fedorite,"KNa4Ca4(Al,Si)16O36(OH,F)4*6(H2O)"
Fedorovskite,"Ca2(Mg,Mn)2B4O7(OH)6"
Fedorovskite,"Ca2(Mg,Mn)2B4O7(OH)6"
Fedotovite,K2Cu++3(SO4)3O
Feinglosite,"Pb2(Zn,Fe)[(As,S)O4]2*(H2O)"
Feinglosite,"Pb2(Zn,Fe)[(As,S)O4]2*(H2O)"
Feitknechtite,beta-Mn+++O(OH)
Feklichevite,"Na11Ca9(Fe+++,Fe++)2Zr3Nb[Si25O73](OH,H2O,Cl,O)5"
Felbertalite,Cu2Pb6Bi8S19
Felbertalite,Cu2Pb6Bi8S19
Felbertalite,Cu2Pb6Bi8S19
Felbertalite,Cu2Pb6Bi8S19
Felsobanyaite,Al4(SO4)(OH)10*5(H2O)
Felsobanyaite,Al4(SO4)(OH)10*5(H2O)
Fenaksite,"(K,Na,Ca)4(Fe++,Fe+++,Mn)2Si8O20(OH,F)"
Fenaksite,"(K,Na,Ca)4(Fe++,Fe+++,Mn)2Si8O20(OH,F)"
Fencooperite,Ba6Fe+++3Si8O23(CO3)2Cl3*H2O
Ferberite,Fe++WO4
Ferchromide,"Cr3Fe1-x(x=0,6)"
Ferdisilicite,FeSi2
Ferdisilicite,FeSi2
Fergusonite-(Ce),"(Ce,La,Y)NbO4"
Fergusonite-(Y),YNbO4
Fergusonite-beta-(Ce),"(Ce,La,Nd)NbO4"
Fergusonite-beta-(Ce),"(Ce,La,Nd)NbO4"
Fergusonite-beta-(Ce),"(Ce,La,Nd)NbO4"
Fergusonite-beta-(Ce),"(Ce,La,Nd)NbO4"
Fergusonite-beta-(Nd),"(Nd,Ce)NbO4"
Fergusonite-beta-(Nd),"(Nd,Ce)NbO4"
Fergusonite-beta-(Y),YNbO4
Fermorite,"(Ca,Sr)5(AsO4,PO4)3(OH)"
Fernandinite,CaV8O20*4(H2O)
Feroxyhyte,Fe+++O(OH)
Ferrarisite,Ca5(AsO3OH)2(AsO4)2*9(H2O)
Ferrarisite,Ca5(AsO3OH)2(AsO4)2*9(H2O)
Ferriallanite-(Ce),"CaCe(Fe+++,Fe++,Al)3[SiO4][Si2O7]O(OH)"
Ferriallanite-(Ce),"CaCe(Fe+++,Fe++,Al)3[SiO4][Si2O7]O(OH)"
Ferri-clinoferroholmquistite,[ ]Li2(Fe+++2Fe++3)Si8O22(OH)2
Ferri-clinoholmquistite,[ ]Li2Mg3(Fe3+)2(Si8O22)(OH)2
Ferricopiapite,Fe+++2/3Fe+++4(SO4)6(OH)2*20(H2O)
Ferricopiapite,Fe+++2/3Fe+++4(SO4)6(OH)2*20(H2O)
Ferrierite-K,"(K,Na)2Mg(Si,Al)18O36*9(H2O)"
Ferrierite-Mg,"(Mg,Na,K)2Mg(Si,Al)18O36*9(H2O)"
Ferrierite-Na,"(Na,K)2Mg(Si,Al)18O36*9(H2O)"
Ferrihydrite,Fe+++2O3*0.5(H2O)
Ferrihydrite,Fe+++2O3*0.5(H2O)
Ferrilotharmeyerite,"Ca(Zn,Cu++)(Fe+++,Zn)(AsO4)2(OH,H2O)2"
Ferrilotharmeyerite,"Ca(Zn,Cu++)(Fe+++,Zn)(AsO4)2(OH,H2O)2"
Ferrilotharmeyerite,"Ca(Zn,Cu++)(Fe+++,Zn)(AsO4)2(OH,H2O)2"
Ferrilotharmeyerite,"Ca(Zn,Cu++)(Fe+++,Zn)(AsO4)2(OH,H2O)2"
Ferrimolybdite,Fe+++2(MoO4)3*8(H2O)
Ferrinatrite,Na3Fe+++(SO4)3*3(H2O)
Ferri-ottoliniite,"[ ](Na,Li)(Mg3Fe+++2)Si8O22(OH)2"
Ferripedrizite,NaLi2(Fe+++2Mg2Li)Si8O22(OH)2
Ferripedrizite,NaLi2(Fe+++2Mg2Li)Si8O22(OH)2
Ferripyrophyllite,Fe+++2Si4O10(OH)2
Ferripyrophyllite,Fe+++2Si4O10(OH)2
Ferrisicklerite,"Li(Fe+++,Mn++)PO4"
Ferristrunzite,Fe+++Fe+++2(PO4)2(OH)3*5(H2O)
Ferrisurite,"(Pb,Cu)2-3(CO3)1.5-2(OH,F)0.5-1[(Fe,Al)2Si4O10(OH)2]*n(H2O)"
Ferritaramite,"Na(CaNa)(Fe++,Mg)3Fe+++2[Si6Al2O22](OH)2"
Ferritungstite,"(K,Ca,Na)(W++++++,Fe+++)2(O,OH)6*(H2O)"
Ferritungstite,"(K,Ca,Na)(W++++++,Fe+++)2(O,OH)6*(H2O)"
Ferriwhittakerite,Na(NaLi)(Mg2Fe+++2Li)Si8O22(OH)2
Ferro-actinolite,[ ]Ca2Fe++5Si8O22(OH)2
Ferroalluaudite,"NaCaFe++(Fe++,Mn,Fe+++,Mg)2(PO4)3"
Ferro-aluminoceladonite,K2Fe++2Al2Si8O20(OH)4
Ferroaxinite,Ca2Fe++Al2BO3Si4O12(OH)
Ferrobustamite,"Ca(Fe++,Ca,Mn)Si2O6"
Ferrocarpholite,"(Fe++,Mg)Al2Si2O6(OH)4"
Ferroceladonite,K2Fe++Fe+++Si8O20(OH)4
Ferrocolumbite,Fe++Nb2O6
Ferrogedrite,[ ]Fe++5Al2Si6Al2O22(OH)2
Ferroglaucophane,[ ]Na2(Fe++3Al2)Si8O22(OH)2
Ferrohexahydrite,Fe++SO4*6(H2O)
Ferrohexahydrite,Fe++SO4*6(H2O)
Ferrohogbomite-2N2S,"(Fe++,Zn,Mg,Al)6Al14(Ti,Fe)2O30(OH)2"
Ferrohornblende,"[ ]Ca2[Fe++4(Al,Fe+++)]Si7AlO22(OH)2"
Ferrokentbrooksite,"Na15Ca6(Fe,Mn)3Zr3NbSi25O73(O,OH,H2O)3(Cl,F,OH)2"
Ferrokesterite,"Cu2(Fe,Zn)SnS4"
Ferrokinoshitalite,"(Ba,K)(Fe++,Mg)3(Si2Al2)O10 (OH,F)2"
Ferrokinoshitalite,"(Ba,K)(Fe++,Mg)3(Si2Al2)O10 (OH,F)2"
Ferronickelplatinum,Pt2FeNi
Ferronigerite-2N1S,"(Zn,Mg,Fe++)(Sn,Zn)2(Al,Fe+++)12O22(OH)2"
Ferronordite-(Ce),Na3SrCeFe++Si6O17
Ferronordite-(La),"Na3Sr(La,Ce)FeSi6O17"
Ferropargasite,NaCa2(Fe++4Al)Si6Al2O22(OH)2
Ferropyrosmalite,"(Fe++,Mn)8Si6O15(OH,Cl)10"
Ferrorhodsite,"(Fe,Cu)(Rh,Ir,Pt)2S4"
Ferrorichterite,Na(CaNa)Fe++5[Si8O22](OH)2
Ferrorosemaryite,[ ]NaFe++Fe+++Al(PO4)3
Ferrosaponite,"Ca0.3(Fe++,Mg,Fe+++)3(Si,Al)4O10(OH)2*4(H2O)"
Ferrosaponite,"Ca0.3(Fe++,Mg,Fe+++)3(Si,Al)4O10(OH)2*4(H2O)"
Ferroselite,FeSe2
Ferrosilite,"(Fe++,Mg)2Si2O6"
Ferrostrunzite,Fe++Fe+++2(PO4)2(OH)2*6(H2O)
Ferrotaaffeite-6N3S,"(Fe++,Zn,Mg)2Al6BeO12"
Ferrotantalite,Fe++Ta2O6
Ferrotapiolite,"(Fe++,Mn++)(Ta,Nb)2O6"
Ferrotapiolite,"(Fe++,Mn++)(Ta,Nb)2O6"
Ferrotitanowodginite,Fe++TiTa2O8
Ferrotschermakite,[ ]Ca2(Fe++3AlFe+++)Si6Al2O22(OH)
Ferrotychite,Na6Fe++2(SO4)(CO3)4
Ferrowodginite,Fe++SnTa2O8
Ferrowyllieite,"(Na,Ca,Mn)(Fe++,Mn)(Fe++,Fe+++,Mg)Al(PO4)3"
Ferrowyllieite,"(Na,Ca,Mn)(Fe++,Mn)(Fe++,Fe+++,Mg)Al(PO4)3"
Ferruccite,NaBF4
Fersilicite,FeSi
Fersilicite,FeSi
Fersmanite,"Ca4(Na,Ca)4(Ti,Nb)4(Si2O7)2O8F3"
Fersmite,"(Ca,Ce,Na)(Nb,Ta,Ti)2(O,OH,F)6"
Feruvite,"(Ca,Na)(Fe,Mg,Ti)3(Al,Mg,Fe)6(BO3)3Si6O18(OH)4"
Fervanite,Fe+++4(VO4)4*5(H2O)
Fetiasite,"(Fe++,Fe+++,Ti++++)3O2(As+++2O5)"
Fettelite,Ag24HgAs5S20
Fianelite,"Mn++2V+++++(V+++++,As+++++)O7*2(H2O)"
Fibroferrite,Fe+++(SO4)(OH)*5(H2O)
Fiedlerite,Pb3Cl4F(OH)2
Fiedlerite,Pb3Cl4F(OH)2
Filatovite,"K[(Al,Zn)2(As,Si)2O8]"
Filatovite,"K[(Al,Zn)2(As,Si)2O8]"
Filipstadite,"(Mn++,Mg)4Sb+++++Fe+++O8"
Fillowite,"Na2Ca(Mn,Fe++)7(PO4)6"
Fingerite,Cu11(VO4)6O2
Finnemanite,Pb5(As+++O3)3Cl
Fischesserite,Ag3AuSe2
Fischesserite,Ag3AuSe2
Fizelyite,Pb14Ag5Sb21S48 (?)
Fizelyite,Pb14Ag5Sb21S48 (?)
Flagstaffite,C10H22O3
Flagstaffite,C10H22O3
Fleischerite,Pb3Ge(SO4)2(OH)6*3(H2O)
Fletcherite,"Cu(Ni,Co)2S4"
Flinkite,Mn++2Mn+++(AsO4)(OH)4
Flinkite,Mn++2Mn+++(AsO4)(OH)4
Flinkite,Mn++2Mn+++(AsO4)(OH)4
Flinkite,Mn++2Mn+++(AsO4)(OH)4
Florencite-(Ce),CeAl3(PO4)2(OH)6
Florencite-(Ce),CeAl3(PO4)2(OH)6
Florencite-(La),"(La,Ce)Al3(PO4)2(OH)6"
Florencite-(Nd),"(Nd,Ce)Al3(PO4)2(OH)6"
Florencite-(Nd),"(Nd,Ce)Al3(PO4)2(OH)6"
Florenskyite,"(Fe,Ni)TiP"
Florensovite,Cu(Cr1.5Sb0.5)S4
Florensovite,Cu(Cr1.5Sb0.5)S4
Fluckite,CaMn(HAsO4)2*2(H2O)
Fluellite,Al2(PO4)F2(OH)*7(H2O)
Fluoborite,"Mg3(BO3)(F,OH)3"
Fluocerite-(Ce),"(Ce,La)F3"
Fluocerite-(Ce),"(Ce,La)F3"
Fluocerite-(La),"(La,Ce)F3"
Fluorannite,KFe++3AlSi3O10F2
Fluorapatite,Ca5(PO4)3F
Fluorapophyllite,"(K,Na)Ca4Si8O20(F,OH)*8(H2O)"
Fluorbritholite-(Ce),"(Ca,Ce,La,Na)5(SiO4,PO4)3(OH,F)"
Fluorbritholite-(Ce),"(Ca,Ce,La,Na)5(SiO4,PO4)3(OH,F)"
Fluorcaphite,"(Ca,Sr,Ce,Na)5(PO4)3F"
Fluorellestadite,"Ca5(SiO4,PO4,SO4)3(F,OH,Cl)"
Fluorite,CaF2
Fluorocannilloite,CaCa2(Mg4Al)Si5Al3O22F2
Fluorocannilloite,CaCa2(Mg4Al)Si5Al3O22F2
Fluoro-edenite,"NaCa2Mg5Si7AlO22(F,OH)2"
Fluoro-ferroleakeite,NaNa2(Fe++2Fe+++2Li)Si8O22F2
Fluoro-magnesio-arfvedsonite,"NaNa2(Mg,Fe++)4Fe+++[Si8O22](F,OH)2"
Fluoronyboite,"NaNa2(Al2Mg3)(Si7Al)O22(F,OH)2"
Fluoro-sodic-pedrizite,NaLi2(Mg2Al2Li)_5Si8O22F2
Fluorthalenite-(Y),Y3Si3O10F
Fluorthalenite-(Y),Y3Si3O10F
Fluorvesuvianite,"Ca19(Al,Mg)13[SiO4]10[Si2O7]4(F,OH)10"
Foggite,CaAl(PO4)(OH)2*(H2O)
Foitite,"[ ]Na<0.5(Fe++,Al)3Al6Si6O18(BO3)3(OH)4"
Fontanite,Ca[(UO2)3(CO3)2O2]*6(H2O)
Foordite,"Sn++(Nb,Ta)2O6"
Foordite,"Sn++(Nb,Ta)2O6"
Formanite-(Y),YTaO4
Formicaite,Ca(HCOO)2
Fornacite,Pb2Cu(CrO4)(AsO4)(OH)
Fornacite,Pb2Cu(CrO4)(AsO4)(OH)
Fornacite,Pb2Cu(CrO4)(AsO4)(OH)
Fornacite,Pb2Cu(CrO4)(AsO4)(OH)
Forsterite,Mg2SiO4
Forsterite,Mg2SiO4
Foshagite,Ca4Si3O9(OH)2
Foshagite,Ca4Si3O9(OH)2
Fougerite,"(Fe++,Mg)6Fe+++2(OH)18*4(H2O)"
Fourmarierite,Pb(UO2)4O3(OH)4*4(H2O)
Fourmarierite,Pb(UO2)4O3(OH)4*4(H2O)
Fraipontite,"(Zn,Al)3(Si,Al)2O5(OH)4"
Francevillite,"(Ba,Pb)(UO2)2V2O8*5(H2O)"
Francevillite,"(Ba,Pb)(UO2)2V2O8*5(H2O)"
Franciscanite-III,"Mn++6V+++++2Si2(O,OH)14"
Franciscanite-III,"Mn++6V+++++2Si2(O,OH)14"
Franciscanite-VIII,"Mn++3(V+++++,[ ])1-x(SiO4)(O,OH)3(x=0.5)"
Franciscanite-VIII,"Mn++3(V+++++,[ ])1-x(SiO4)(O,OH)3(x=0.5)"
Francisite,Cu3Bi(SeO3)2O2Cl
Franckeite,"(Pb,Sn)6Fe++Sn2Sb2S14"
Franckeite,"(Pb,Sn)6Fe++Sn2Sb2S14"
Franckeite,"(Pb,Sn)6Fe++Sn2Sb2S14"
Franckeite,"(Pb,Sn)6Fe++Sn2Sb2S14"
Francoanellite,"H6(K,Na)3(Al,Fe+++)5(PO4)8*13(H2O)"
Francoisite-(Nd),"(Nd,Y,Sm,Ce)(UO2)3(PO4)2O(OH)*6(H2O)"
Francoisite-(Nd),"(Nd,Y,Sm,Ce)(UO2)3(PO4)2O(OH)*6(H2O)"
Franconite,Na2Nb4O11*9(H2O)
Frankamenite,"K3Na3Ca5(Si12O30)[F,(OH)]4*(H2O)"
Frankdicksonite,BaF2
Frankhawthorneite,Cu2Te++++++O4(OH)2
Franklinfurnaceite,"Ca2(Fe+++,Al)Mn+++Mn++3Zn2Si2O10(OH)8"
Franklinite,"(Zn,Mn++,Fe++)(Fe+++,Mn+++)2O4"
Franklinphilite,"(K,Na)4(Mn++,Mg,Zn)48(Si,Al)72(O,OH)216*6(H2O)"
Fransoletite,H2Ca3Be2(PO4)4*4(H2O)
Franzinite,"[(Na,K)30Ca10][Si30Al30O120](SO4)10*2(H2O)"
Freboldite,CoSe
Freboldite,CoSe
Freboldite,CoSe
Freboldite,CoSe
Fredrikssonite,"Mg2(Mn+++,Fe+++)O2(BO3)"
Freedite,Pb8Cu+(As+++O3)2O3Cl5
Freedite,Pb8Cu+(As+++O3)2O3Cl5
Freibergite,"(Ag,Cu,Fe)12(Sb,As)4S13"
Freieslebenite,AgPbSbS3
Fresnoite,Ba2TiSi2O8
Freudenbergite,Na2Fe+++2Ti6O16
Friedelite,"Mn8Si6O15(OH,Cl)10"
Friedrichite,Pb5Cu5Bi7S18
Friedrichite,Pb5Cu5Bi7S18
Friedrichite,Pb5Cu5Bi7S18
Friedrichite,Pb5Cu5Bi7S18
Frohbergite,FeTe2
Frolovite,CaB2(OH)8
Frondelite,Mn++Fe+++4(PO4)3(OH)5
Froodite,PdBi2
Fuenzalidaite,"K6(Na,K)4Na6Mg10(SO4)12(IO3)12*12(H2O)"
Fukalite,"Ca4Si2O6(CO3)(OH,F)2"
Fukuchilite,Cu3FeS8
Fukuchilite,Cu3FeS8
Fullerite,C60
Fullerite,C60
Fullerite,C60
Fullerite,C60
Fuloppite,Pb3Sb8S15
Furongite,Al2(UO2)(PO4)3(OH)2*8(H2O)
Furutobeite,"(Cu,Ag)6PbS4"
Gabrielite,Tl6Ag3Cu6As9S21
Gabrielsonite,PbFe++(AsO4)(OH)
Gabrielsonite,PbFe++(AsO4)(OH)
Gadolinite-(Ce),"(Ce,La,Nd,Y)2Fe++Be2Si2O10"
Gadolinite-(Y),Y2Fe++Be2Si2O10
Gadolinite-(Y),Y2Fe++Be2Si2O10
Gagarinite-(Y),"NaCaY(F,Cl)6"
Gageite,"(Mn,Mg,Zn)42Si16O54(OH)40"
Gageite,"(Mn,Mg,Zn)42Si16O54(OH)40"
Gageite-2M,"(Mn,Mg,Zn)42Si16O54(OH)40"
Gageite-2M,"(Mn,Mg,Zn)42Si16O54(OH)40"
Gahnite,ZnAl2O4
Gaidonnayite,Na2ZrSi3O9*2(H2O)
Gaidonnayite,Na2ZrSi3O9*2(H2O)
Gainesite,Na2Zr2Be(PO4)4*1-2(H2O)
Gaitite,Ca2Zn(AsO4)2*2(H2O)
Galaxite,"(Mn,Mg)(Al,Fe+++)2O4"
Galeite,Na15(SO4)5F4Cl
Galena,PbS
Galenobismutite,PbBi2S4
Galgenbergite-(Ce),Ca(REE)2(CO3)4*(H2O)
Galileiite,NaFe++4(PO4)3
Galkhaite,"(Cs,Tl)(Hg,Cu,Zn)6(As,Sb)4S12"
Gallite,CuGaS2
Gallobeudantite,"PbGa3[(AsO4),(SO4)]2(OH)6"
Gananite,BiF3
Ganomalite,Pb9Ca5Mn++Si9O33
Ganophyllite,"(K,Na)2(Mn,Al,Mg)8(Si,Al)12O29(OH)7*8-9(H2O)"
Ganterite,"[Ba0.5(Na,K)0.5]Al2(Si2.5Al1.5O10)(OH)2"
Gaotaiite,Ir3Te8
Garavellite,FeSbBiS4
Garavellite,FeSbBiS4
Garavellite,FeSbBiS4
Garavellite,FeSbBiS4
Garrelsite-V,Ba3NaSi2B7O16(OH)4
Garrelsite-V,Ba3NaSi2B7O16(OH)4
Garrelsite-VIII,Ba3NaSi2B7O16(OH)4
Garrelsite-VIII,Ba3NaSi2B7O16(OH)4
Garronite,Na2Ca5Al12Si20O64*27(H2O)
Garronite,Na2Ca5Al12Si20O64*27(H2O)
Garronite,Na2Ca5Al12Si20O64*27(H2O)
Garronite,Na2Ca5Al12Si20O64*27(H2O)
Gartrellite,"Pb(Cu,Fe++)2(AsO4,SO4)2(CO3,H2O)0.7"
Garyansellite,"(Mg,Fe+++)3(PO4)2(OH,O)*1,5(H2O)"
Gasparite-(Ce),CeAsO4
Gaspeite,"(Ni,Mg,Fe++)CO3"
Gatehouseite,Mn++5(PO4)2(OH)4
Gatelite-(Ce),"(Ca,Ce,La,Nd)4(Al,Mg,Fe)4[Si2O7][SiO4]3(O,F,OH)3"
Gatumbaite,CaAl2(PO4)2(OH)2*(H2O)
Gatumbaite,CaAl2(PO4)2(OH)2*(H2O)
Gaudefroyite,"Ca4Mn+++3-x(BO3)3(CO3)(O,OH)3"
Gaudefroyite,"Ca4Mn+++3-x(BO3)3(CO3)(O,OH)3"
Gaudefroyite,"Ca4Mn+++3-x(BO3)3(CO3)(O,OH)3"
Gaudefroyite,"Ca4Mn+++3-x(BO3)3(CO3)(O,OH)3"
Gaultite,Na4Zn2Si7O18*5(H2O)
Gaylussite,Na2Ca(CO3)2*5(H2O)
Gearksutite,"CaAl(OH,F)5*(H2O)"
Gearksutite,"CaAl(OH,F)5*(H2O)"
Gebhardite,Pb8(As+++2O5)2OCl6
Gebhardite,Pb8(As+++2O5)2OCl6
Gedrite,[ ]Mg5Al2Si6Al2O22(OH)2
Geerite,Cu8S5
Geffroyite,"(Ag,Cu,Fe)9(Se,S)8"
Geffroyite,"(Ag,Cu,Fe)9(Se,S)8"
Gehlenite,Ca2Al(AlSi)O7
Gehlenite,Ca2Al(AlSi)O7
Geigerite,Mn5(AsO3OH)2(AsO4)2*10(H2O)
Geikielite,MgTiO3
Geminite,Cu++2As+++++2O7*3(H2O)
Geminite,Cu++2As+++++2O7*3(H2O)
Genkinite,"(Pt,Pd)4Sb3"
Genthelvite,Zn4Be3(SiO4)3S
Genthelvite,Zn4Be3(SiO4)3S
Genthelvite,Zn4Be3(SiO4)3S
Genthelvite,Zn4Be3(SiO4)3S
Geocronite,"Pb14(Sb,As)6S23"
Georgbarsanovite,"Na12(Mn,Sr,REE)3Ca6Fe++3Zr3NbSi25O76Cl2*H2O"
Georgbokiite,Cu5O2(SeO3)2Cl2
Georgechaoite,KNaZrSi3O9*2(H2O)
Georgeericksenite,Na6CaMg(IO3)6(CrO4)2*12(H2O)
Georgeericksenite,Na6CaMg(IO3)6(CrO4)2*12(H2O)
Georgiadesite,Pb4(AsO3)Cl4(OH)
Georgiadesite,Pb4(AsO3)Cl4(OH)
Gerasimovskite,"(Mn,Ca)(Nb,Ti)5O12*9(H2O) (?)"
Gerdtremmelite,ZnAl2(AsO4)(OH)5
Gerdtremmelite,ZnAl2(AsO4)(OH)5
Gerhardtite,Cu2(NO3)(OH)3
Gerhardtite,Cu2(NO3)(OH)3
Germanite,Cu26Fe4Ge4S32
Germanocolusite,"Cu13V(Ge,As)3S16"
Gersdorffite,NiAsS
Gerstleyite,"Na2(Sb,As)8S13*2(H2O)"
Gerstmannite,"(Mg,Mn)2ZnSiO4(OH)2"
Getchellite,AsSbS3
Geversite,"Pt(Sb,Bi)2"
Gianellaite,Hg4(SO4)N2
Gianellaite,Hg4(SO4)N2
Gibbsite,Al(OH)3
Giessenite,"Pb13(Cu,Ag)(Bi,Sb)9S28 (?)"
Giessenite,"Pb13(Cu,Ag)(Bi,Sb)9S28 (?)"
Gilalite,Cu5Si6O17*7(H2O)
Gilalite,Cu5Si6O17*7(H2O)
Gillespite,BaFe++Si4O10
Gillespite,BaFe++Si4O10
Gillulyite,"Tl2(As,Sb)8S13"
Gillulyite,"Tl2(As,Sb)8S13"
Gilmarite,Cu3(AsO4)(OH)3
Giniite,Fe++Fe+++4(PO4)4(OH)2*2(H2O)
Giniite,Fe++Fe+++4(PO4)4(OH)2*2(H2O)
Ginorite,Ca2B14O23*8(H2O)
Giorgiosite,Mg5(CO3)4(OH)2*5(H2O)
Giorgiosite,Mg5(CO3)4(OH)2*5(H2O)
Giraudite,"(Cu,Zn,Ag)12(As,Sb)4(Se,S)13"
Girdite,Pb3H2(Te++++O3)(Te++++++O6)
Girdite,Pb3H2(Te++++O3)(Te++++++O6)
Girvasite,NaCa2Mg3(PO4)2[PO2(OH)2](CO3)(OH)2*4(H2O)
Gismondine,Ca2Al4Si4O16*9(H2O)
Gismondine,Ca2Al4Si4O16*9(H2O)
Gittinsite,CaZrSi2O7
Gittinsite,CaZrSi2O7
Giuseppettite,[Na42K16Ca6]_64Si48Al48O192(SO4)10Cl2*5H2O
Gjerdingenite-Fe,"K2[(H2O)2(Fe,Mn)][(Nb,Ti)4(Si4O12)2(O,OH)4]*4(H2O)"
Gjerdingenite-Mn,"(K,Na)2(Mn,Fe)(Nb,Ti)4(Si4O12)2(O,OH)4*6(H2O)"
Gladite,PbCuBi5S9
Gladite,PbCuBi5S9
Gladiusite,"Fe++2(Fe+++,Mg)4(PO4)(OH)13*H2O"
Glagolevite,"NaMg6[Si3AlO10](OH,O)8*H2O"
Glagolevite,"NaMg6[Si3AlO10](OH,O)8*H2O"
Glauberite,Na2Ca(SO4)2
Glauberite,Na2Ca(SO4)2
Glaucocerinite,"(Zn,Cu)5Al3(SO4)1.5(OH)16*9(H2O)"
Glaucochroite,CaMnSiO4
Glaucochroite,CaMnSiO4
Glaucodot,"(Co,Fe)AsS"
Glauconite,"(K,Na)(Fe+++,Al,Mg)2(Si,Al)4O10(OH)2"
Glauconite,"(K,Na)(Fe+++,Al,Mg)2(Si,Al)4O10(OH)2"
Glaucophane,[ ]Na2(Mg3Al2)Si8O22(OH)2
Glaukosphaerite,"(Cu,Ni)2(CO3)(OH)2"
Glucine,CaBe4(PO4)2(OH)4*0.5(H2O)
Glucine,CaBe4(PO4)2(OH)4*0.5(H2O)
Glucine,CaBe4(PO4)2(OH)4*0.5(H2O)
Glucine,CaBe4(PO4)2(OH)4*0.5(H2O)
Glushinskite,Mg(C2O4)*2(H2O)
Gmelinite-Ca,"(Ca,Na2)Al2Si4O12*6(H2O)"
Gmelinite-K,"(K,Na,Ca)6(Al7Si17O48)*22(H2O)"
Gmelinite-K,"(K,Na,Ca)6(Al7Si17O48)*22(H2O)"
Gmelinite-Na,"(Na2,Ca)Al2Si4O12*6(H2O)"
Gobbinsite,"(Na2,Ca)2K2Al6Si10O32*12(H2O)"
Gobbinsite,"(Na2,Ca)2K2Al6Si10O32*12(H2O)"
Gobbinsite,"(Na2,Ca)2K2Al6Si10O32*12(H2O)"
Gobbinsite,"(Na2,Ca)2K2Al6Si10O32*12(H2O)"
Godlevskite,"(Ni,Fe)9S8"
Godovikovite,"(NH4)(Al,Fe+++)(SO4)2"
Godovikovite,"(NH4)(Al,Fe+++)(SO4)2"
Goedkenite,"(Sr,Ca)2Al(PO4)2(OH)"
Goethite,Fe+++O(OH)
Gold,Au
Goldamalgam,"(Au,Ag)Hg"
Goldamalgam,"(Au,Ag)Hg"
Goldfieldite,"Cu12(Te,Sb,As)4S13"
Goldichite,KFe+++(SO4)2*4(H2O)
Goldmanite,"Ca3(V,Al,Fe+++)2(SiO4)3"
Goldquarryite,"(Cu,[ ])(Cd,Ca)2Al3(PO4)4F2(H2O)10{(H2O,F)}2"
Gonnardite,Na2CaAl4Si6O20*7(H2O)
Gonyerite,"Mn++3[Mn++3Fe+++][(Si,Fe+++)4O10](OH,O)8"
Goosecreekite,CaAl2Si6O16*5(H2O)
Goosecreekite,CaAl2Si6O16*5(H2O)
Gorceixite,BaAl3(PO4)(PO3OH)(OH)6
Gordaite,NaZn(SO4)(OH)6Cl*6(H2O)
Gordonite,MgAl2(PO4)2(OH)2*8(H2O)
Gorgeyite,K2Ca5(SO4)6*(H2O)
Gormanite,Fe++3Al4(PO4)4(OH)6*2(H2O)
Gortdrumite,"(Cu,Fe)6Hg2S5"
Goslarite,ZnSO4*7(H2O)
Gottardiite,Na3Mg3Ca5Al19Si117O272*93(H2O)
Gottlobite,"CaMg(VO4,AsO4)(OH)"
Gotzenite,"(Ca,Na)3(Ti,Al)Si2O7(F,OH)2"
Gotzenite,"(Ca,Na)3(Ti,Al)Si2O7(F,OH)2"
Goudeyite,"(Al,Y)Cu6(AsO4)3(OH)6*3(H2O)"
Gowerite,CaB6O10*5(H2O)
Goyazite,SrAl3(PO4)2(OH)5*(H2O)
Graemite,CuTeO3*(H2O)
Graeserite,"(Fe+++,Ti)4Ti3AsO13(OH)"
Graftonite,"(Fe++,Mn,Ca)3(PO4)2"
Gramaccioliite-(Y),"(Pb,Sr)(Y,Mn)Fe2(Ti,Fe)18O38"
Grandidierite,"(Mg,Fe++)Al3(BO4)(SiO4)O"
Grandidierite,"(Mg,Fe++)Al3(BO4)(SiO4)O"
Grandreefite,Pb2SO4F2
Grantsite,Na4CaxV++++2xV+++++12-2xO32*8(H2O)
Graphite,C
Gratonite,Pb9As4S15
Grattarolaite,Fe+++3O3(PO4)
Graulichite-(Ce),CeFe+++3(AsO4)2(OH)6
Gravegliaite,Mn++(SO3)*3(H2O)
Grayite,"(Th,Pb,Ca)PO4*(H2O)"
Grayite,"(Th,Pb,Ca)PO4*(H2O)"
Grechishchevite,"Hg3S2(Br,Cl,I)2"
Grechishchevite,"Hg3S2(Br,Cl,I)2"
Greenalite,"(Fe++,Fe+++)2-3Si2O5(OH)4"
Greenalite,"(Fe++,Fe+++)2-3Si2O5(OH)4"
Greenockite,CdS
Gregoryite,"(Na2,K2,Ca)CO3"
Greifensteinite,"Ca2Be4(Fe++,Mn)5(PO4)6(OH)4*6(H2O)"
Greigite,Fe++Fe+++2S4
Grenmarite,"(Zr,Mn)2(Zr,Ti)(Mn,Na)(Na,Ca)4(Si2O7)2(O,F)4"
Griceite,LiF
Grimaldiite,Cr+++O(OH)
Grimselite,K3Na(UO2)(CO3)3*(H2O)
Grimselite,K3Na(UO2)(CO3)3*(H2O)
Griphite,"Ca(Mn,Na,Li)6Fe++Al2(PO4)6(F,OH)2"
Griphite,"Ca(Mn,Na,Li)6Fe++Al2(PO4)6(F,OH)2"
