Diversilite-(Ce),2.234,0.190,7
Dixenite,2.927,1.000,1
Dixenite,3.435,0.440,2
Dixenite,2.965,0.360,3
Djerfisherite,1.828,1.000,1
Djerfisherite,2.985,0.700,2
Djerfisherite,2.372,0.600,3
Djurleite,1.871,1.000,1
Djurleite,1.964,0.900,2
Djurleite,2.387,0.900,3
Dmisteinbergite,3.730,1.000,1
Dmisteinbergite,2.570,0.800,2
Dmisteinbergite,2.850,0.700,3
Dmitryivanovite,3.018,1.000,1
Dmitryivanovite,2.920,0.830,2
Dmitryivanovite,2.882,0.520,3
Dmitryivanovite,2.559,0.420,4
Dmitryivanovite,2.505,0.460,5
Dmitryivanovite,2.371,0.310,6
Dmitryivanovite,1.888,0.290,7
Dmitryivanovite,1.467,0.290,8
Dolerophanite,3.623,1.000,1
Dolerophanite,6.443,0.500,2
Dolerophanite,2.615,0.400,3
Dollaseite-(Ce),2.915,1.000,1
Dollaseite-(Ce),2.709,0.700,2
Dollaseite-(Ce),2.852,0.300,3
Dolomite,2.883,1.000,1
Dolomite,1.785,0.600,2
Dolomite,2.191,0.500,3
Doloresite,4.700,1.000,1
Doloresite,2.450,0.500,2
Doloresite,3.830,0.500,3
Domeykite,2.050,1.000,1
Domeykite,1.888,0.700,2
Domeykite,1.965,0.500,3
Donbassite,2.330,1.000,1
Donbassite,4.710,1.000,2
Donbassite,3.980,0.900,3
Donbassite,7.060,0.700,4
Donbassite,3.530,0.600,5
Donbassite,14.100,0.600,6
Donbassite,2.520,0.500,7
Donbassite,4.480,0.500,8
Donharrisite,2.547,1.000,1
Donharrisite,5.090,0.700,2
Donharrisite,5.750,0.700,3
Donnayite-(Y),2.839,1.000,1
Donnayite-(Y),4.368,0.700,2
Donnayite-(Y),6.103,0.400,3
Donpeacorite,3.180,1.000,1
Donpeacorite,2.896,0.600,2
Donpeacorite,4.030,0.100,3
Dorallcharite,3.112,1.000,1
Dorallcharite,5.947,0.870,2
Dorallcharite,3.666,0.340,3
Dorfmanite,3.350,1.000,1
Dorfmanite,3.360,1.000,2
Dorfmanite,4.670,0.900,3
Dorrite,2.971,1.000,1
Dorrite,2.515,0.800,2
Dorrite,2.558,0.800,3
Douglasite,3.080,1.000,1
Douglasite,3.670,0.800,2
Douglasite,4.030,0.600,3
Douglasite,4.160,0.600,4
Douglasite,2.970,0.500,5
Douglasite,5.070,0.500,6
Douglasite,1.822,0.400,7
Douglasite,2.370,0.400,8
Dovyrenite,3.073,1.000,1
Dovyrenite,5.426,0.630,2
Dovyrenite,3.141,0.390,3
Dovyrenite,2.747,0.360,4
Dovyrenite,1.864,0.330,5
Dovyrenite,1.685,0.260,6
Dovyrenite,1.879,0.260,7
Dovyrenite,2.598,0.250,8
Downeyite,3.360,1.000,1
Downeyite,4.640,0.850,2
Downeyite,5.280,0.750,3
Doyleite,4.794,1.000,1
Doyleite,2.360,0.400,2
Doyleite,1.972,0.300,3
Dozyite,7.129,1.000,1
Dozyite,3.560,0.800,2
Dozyite,2.427,0.600,3
Dravite,2.576,1.000,1
Dravite,2.961,0.850,2
Dravite,3.990,0.850,3
Dresserite,8.090,1.000,1
Dresserite,6.230,0.600,2
Dresserite,3.660,0.500,3
Dreyerite,3.656,1.000,1
Dreyerite,2.739,0.600,2
Dreyerite,4.850,0.400,3
Droninoite,7.760,1.000,1
Droninoite,3.880,0.400,2
Droninoite,2.640,0.250,3
Droninoite,2.320,0.200,4
Droninoite,1.965,0.150,5
Droninoite,1.337,0.100,6
Droninoite,1.536,0.100,7
Droninoite,1.546,0.100,8
Drugmanite,3.752,1.000,1
Drugmanite,4.630,0.900,2
Drugmanite,3.350,0.800,3
Drysdallite,2.373,1.000,1
Drysdallite,6.460,0.760,2
Drysdallite,2.845,0.550,3
Dualite,2.964,1.000,1
Dualite,2.839,0.900,2
Dualite,1.770,0.600,3
Dualite,1.362,0.500,4
Dualite,4.310,0.500,5
Dualite,7.110,0.400,6
Dualite,2.675,0.300,7
Dufrenite,3.151,1.000,1
Dufrenite,5.002,0.900,2
Dufrenite,12.000,0.900,3
Dufrenoysite,3.740,1.000,1
Dufrenoysite,3.000,0.900,2
Dufrenoysite,2.700,0.800,3
Duftite-alpha,3.260,1.000,1
Duftite-alpha,2.650,0.800,2
Duftite-alpha,2.850,0.800,3
Duftite-beta,3.260,1.000,1
Duftite-beta,2.650,0.800,2
Duftite-beta,2.850,0.800,3
Dugganite,3.284,1.000,1
Dugganite,2.997,0.800,2
Dugganite,2.446,0.600,3
Duhamelite,2.950,1.000,1
Duhamelite,2.642,0.900,2
Duhamelite,3.159,0.700,3
Dukeite,3.382,1.000,1
Dukeite,2.681,0.700,2
Dukeite,1.701,0.500,3
Dukeite,7.650,0.500,4
Dukeite,2.106,0.400,5
Dukeite,2.175,0.400,6
Dukeite,3.812,0.400,7
Dumontite,4.270,1.000,1
Dumontite,2.940,0.850,2
Dumontite,3.000,0.850,3
Dumortierite,2.549,1.000,1
Dumortierite,5.090,0.900,2
Dumortierite,5.890,0.900,3
Dundasite,7.910,1.000,1
Dundasite,3.600,0.800,2
Dundasite,3.090,0.600,3
Duranusite,2.919,1.000,1
Duranusite,5.037,0.900,2
Duranusite,5.620,0.900,3
Dusmatovite,3.250,1.000,1
Dusmatovite,2.548,0.520,2
Dusmatovite,3.750,0.500,3
Dusmatovite,4.150,0.450,4
Dussertite,3.132,1.000,1
Dussertite,2.329,0.400,2
Dussertite,3.713,0.300,3
Duttonite,4.400,1.000,1
Duttonite,3.610,0.850,2
Duttonite,1.838,0.210,3
Dwornikite,3.342,1.000,1
Dwornikite,4.732,1.000,2
Dwornikite,3.024,0.700,3
Dypingite,10.600,1.000,1
Dypingite,5.860,0.900,2
Dypingite,6.340,0.600,3
Dyscrasite,2.290,1.000,1
Dyscrasite,1.370,0.400,2
Dyscrasite,2.420,0.400,3
Dzhalindite,3.960,1.000,1
Dzhalindite,1.778,0.900,2
Dzhalindite,2.800,0.900,3
Dzharkenite,2.588,1.000,1
Dzharkenite,2.364,0.800,2
Dzharkenite,1.546,0.600,3
Eakerite,4.812,1.000,1
Eakerite,5.257,0.900,2
Eakerite,7.310,0.800,3
Earlandite,15.500,1.000,1
Earlandite,7.700,0.500,2
Earlandite,5.200,0.350,3
Earlshannonite,9.800,1.000,1
Earlshannonite,6.900,0.800,2
Earlshannonite,2.790,0.700,3
Ecandrewsite,2.730,1.000,1
Ecandrewsite,2.530,0.900,2
Ecandrewsite,1.710,0.700,3
Ecdemite,2.850,1.000,1
Ecdemite,2.720,0.800,2
Ecdemite,3.660,0.800,3
Eckermannite,3.100,1.000,1
Eckermannite,2.710,0.800,2
Eckermannite,3.400,0.700,3
Eclarite,3.414,1.000,1
Eclarite,2.014,0.800,2
Eclarite,2.893,0.700,3
Edenharterite,3.801,1.000,1
Edenharterite,2.767,0.430,2
Edenharterite,2.732,0.410,3
Edenite,3.120,1.000,1
Edenite,8.430,0.800,2
Edenite,3.267,0.400,3
Edgarbaileyite,3.160,1.000,1
Edgarbaileyite,2.715,0.630,2
Edgarbaileyite,1.872,0.360,3
Edgarite,2.096,1.000,1
Edgarite,1.665,0.800,2
Edgarite,6.110,0.800,3
Edgarite,2.606,0.800,4
Edgarite,1.126,0.700,5
Edgarite,1.027,0.600,6
Edgarite,1.524,0.600,7
Edgarite,3.040,0.600,8
Edingtonite,2.749,1.000,1
Edingtonite,3.580,1.000,2
Edingtonite,4.800,0.900,3
Edoylerite,3.212,1.000,1
Edoylerite,3.012,0.600,2
Edoylerite,4.880,0.500,3
Effenbergerite,8.062,1.000,1
Effenbergerite,3.200,0.440,2
Effenbergerite,2.394,0.410,3
Efremovite,3.150,1.000,1
Efremovite,4.070,0.700,2
Efremovite,2.668,0.500,3
Eggletonite,2.694,1.000,1
Eggletonite,12.000,1.000,2
Eggletonite,2.598,0.550,3
Eglestonite,1.890,1.000,1
Eglestonite,3.280,0.900,2
Eglestonite,2.540,0.600,3
Ehrleite,3.160,1.000,1
Ehrleite,12.410,0.700,2
Ehrleite,2.723,0.600,3
Eifelite,3.260,1.000,1
Eifelite,3.750,0.900,2
Eifelite,4.430,0.600,3
Eirikite,3.161,1.000,1
Eirikite,3.386,0.700,2
Eirikite,2.466,0.310,3
Eirikite,4.710,0.290,4
Eirikite,4.153,0.210,5
Eirikite,2.217,0.200,6
Eirikite,2.398,0.190,7
Eirikite,3.115,0.170,8
Eitelite,2.602,1.000,1
Eitelite,2.469,0.250,2
Eitelite,2.731,0.250,3
Ekanite,4.140,1.000,1
Ekanite,3.340,0.960,2
Ekanite,6.690,0.610,3
Ekaterinite,1.916,1.000,1
Ekaterinite,2.310,1.000,2
Ekaterinite,2.047,0.990,3
Ekatite,3.220,1.000,1
Ekatite,2.420,0.700,2
Ekatite,6.370,0.500,3
Ekatite,1.788,0.400,4
Ekatite,2.531,0.400,5
Ekatite,2.766,0.300,6
Ekatite,11.110,0.300,7
Ekatite,1.507,0.300,8
Ekatite,1.672,0.300,9
Ekatite,1.867,0.200,10
Elbaite,2.576,1.000,1
Elbaite,2.961,0.850,2
Elbaite,3.990,0.850,3
Eldfellite,2.770,1.000,1
Eldfellite,3.720,0.760,2
Eldfellite,2.370,0.630,3
Eldfellite,2.720,0.570,4
Eldfellite,3.430,0.540,5
Eldfellite,3.640,0.540,6
Eldfellite,1.650,0.320,7
Eldfellite,2.570,0.310,8
Ellenbergerite,3.540,0.750,1
Ellenbergerite,2.653,0.700,2
Ellenbergerite,3.060,0.550,3
Ellestadite-(Cl),2.750,1.000,1
Ellestadite-(Cl),2.840,0.950,2
Ellestadite-(Cl),2.280,0.400,3
Ellestadite-(Cl),2.800,0.400,4
Ellestadite-(Cl),3.450,0.400,5
Ellestadite-(Cl),1.850,0.300,6
Ellestadite-(Cl),1.960,0.300,7
Ellestadite-(Cl),2.650,0.300,8
Ellestadite-(F),2.840,1.000,1
Ellestadite-(F),2.740,0.900,2
Ellestadite-(F),1.852,0.800,3
Ellestadite-(OH),2.840,1.000,1
Ellestadite-(OH),2.740,0.600,2
Ellestadite-(OH),1.850,0.500,3
Ellestadite-(OH),2.800,0.500,4
Ellestadite-(OH),2.660,0.500,5
Ellestadite-(OH),3.460,0.400,6
Ellestadite-(OH),1.480,0.200,7
Ellestadite-(OH),1.960,0.200,8
Ellisite,2.669,1.000,1
Ellisite,3.214,0.530,2
Ellisite,5.333,0.370,3
Elpasolite,2.868,1.000,1
Elpasolite,2.030,0.900,2
Elpasolite,2.345,0.750,3
Elpidite,3.240,1.000,1
Elpidite,7.080,1.000,2
Elpidite,5.110,0.800,3
Elsmoreite,5.880,1.000,1
Elsmoreite,2.944,0.780,2
Elsmoreite,3.080,0.620,3
Elsmoreite,1.804,0.230,4
Elsmoreite,1.964,0.170,5
Elsmoreite,1.538,0.140,6
Elsmoreite,1.725,0.140,7
Elsmoreite,2.551,0.120,8
Elyite,6.999,1.000,1
Elyite,7.189,0.990,2
Elyite,2.995,0.730,3
Embreyite,3.167,1.000,1
Embreyite,2.818,0.600,2
Embreyite,4.751,0.600,3
Emeleusite,4.352,1.000,1
Emeleusite,3.209,0.800,2
Emeleusite,3.501,0.700,3
Emilite,3.656,1.000,1
Emilite,2.852,0.950,2
Emilite,3.567,0.810,3
Emilite,3.152,0.780,4
Emilite,3.174,0.710,5
Emilite,4.040,0.490,6
Emmonsite,3.140,1.000,1
Emmonsite,2.520,0.900,2
Emmonsite,2.870,0.900,3
Emplectite,3.050,1.000,1
Emplectite,3.230,0.900,2
Emplectite,3.130,0.700,3
Empressite,2.699,1.000,1
Empressite,2.220,0.340,2
Empressite,3.328,0.300,3
Empressite,3.174,0.260,4
Empressite,2.314,0.230,5
Empressite,3.800,0.210,6
Empressite,2.137,0.200,7
Empressite,2.887,0.150,8
Empressite,4.012,0.150,9
Empressite,10.050,0.150,10
Enargite,3.220,1.000,1
Enargite,1.859,0.900,2
Enargite,2.870,0.800,3
Endellite,4.420,1.000,1
Endellite,1.481,0.900,2
Endellite,10.100,0.900,3
Endellite,3.340,0.900,4
Endellite,1.678,0.800,5
Endellite,2.560,0.800,6
Endellite,1.283,0.700,7
Englishite,9.300,1.000,1
Englishite,2.860,0.700,2
Englishite,1.720,0.600,3
Enstatite,3.167,1.000,1
Enstatite,2.872,0.850,2
Enstatite,2.494,0.500,3
Eosphorite,2.810,1.000,1
Eosphorite,2.420,0.400,2
Eosphorite,5.270,0.400,3
Ephesite,3.203,1.000,1
Ephesite,2.523,0.900,2
Ephesite,9.610,0.750,3
Epididymite,2.990,1.000,1
Epididymite,3.090,1.000,2
Epididymite,3.400,1.000,3
Epidote,2.680,1.000,1
Epidote,2.900,1.000,2
Epidote,2.690,0.700,3
Epidote-(Pb),2.910,1.000,1
Epidote-(Pb),2.600,0.500,2
Epidote-(Pb),3.490,0.500,3
Epidote-(Sr),2.921,1.000,1
Epidote-(Sr),2.580,0.490,2
Epidote-(Sr),2.614,0.420,3
Epidote-(Sr),3.500,0.420,4
Epidote-(Sr),2.724,0.410,5
Epidote-(Sr),2.825,0.320,6
Epidote-(Sr),3.262,0.230,7
Epidote-(Sr),2.181,0.220,8
Epistilbite,3.450,1.000,1
Epistilbite,3.210,0.900,2
Epistilbite,8.890,0.900,3
Epistolite,4.330,1.000,1
Epistolite,6.110,1.000,2
Epistolite,2.720,0.800,3
Epsomite,4.210,1.000,1
Epsomite,2.677,0.250,2
Epsomite,5.350,0.250,3
Ercitite,9.900,1.000,1
Ercitite,2.664,0.800,2
Ercitite,3.126,0.600,3
Ercitite,3.273,0.600,4
Ercitite,4.920,0.500,5
Ercitite,2.376,0.400,6
Ercitite,2.542,0.400,7
Ercitite,4.102,0.300,8
Erdite,6.935,1.000,1
Erdite,5.342,0.710,2
Erdite,4.556,0.410,3
Ericaite,3.040,1.000,1
Ericaite,2.060,0.700,2
Ericaite,2.720,0.600,3
Ericaite,2.150,0.500,4
Ericaite,1.830,0.400,5
Ericaite,3.510,0.400,6
Ericaite,1.240,0.300,7
Ericaite,1.470,0.200,8
Ericssonite,3.510,1.000,1
Ericssonite,2.687,0.700,2
Ericssonite,2.780,0.600,3
Eriochalcite,5.440,1.000,1
Eriochalcite,4.020,0.140,2
Eriochalcite,2.637,0.100,3
Erionite-Ca,11.410,1.000,1
Erionite-Ca,6.610,0.730,2
Erionite-Ca,4.322,0.670,3
Erionite-K,11.410,1.000,1
Erionite-K,6.610,0.730,2
Erionite-K,4.322,0.670,3
Erionite-Na,11.410,1.000,1
Erionite-Na,6.610,0.730,2
Erionite-Na,4.322,0.670,3
Erlianite,11.500,1.000,1
Erlianite,2.610,0.600,2
Erlianite,2.890,0.600,3
Erlichmanite,3.240,1.000,1
Erlichmanite,1.694,0.850,2
Erlichmanite,2.810,0.850,3
Ernienickelite,6.840,1.000,1
Ernienickelite,2.219,0.300,2
Ernienickelite,4.010,0.200,3
Erniggliite,3.343,1.000,1
Erniggliite,3.029,0.630,2
Erniggliite,3.060,0.500,3
Ernstite,2.829,1.000,1
Ernstite,2.836,0.800,2
Ernstite,2.438,0.500,3
Ershovite,11.580,1.000,1
Ershovite,2.990,1.000,2
Ershovite,1.652,0.800,3
Ershovite,2.709,0.800,4
Ershovite,2.608,0.700,5
Ershovite,2.160,0.600,6
Ershovite,2.459,0.600,7
Ertixiite,1.798,1.000,1
Ertixiite,1.996,0.800,2
Ertixiite,3.443,0.200,3
Erythrite,6.720,1.000,1
Erythrite,3.003,0.470,2
Erythrite,3.227,0.420,3
Eskebornite,1.960,1.000,1
Eskebornite,3.190,0.950,2
Eskebornite,1.671,0.800,3
Eskimoite,3.360,1.000,1
Eskimoite,2.870,0.600,2
Eskimoite,2.960,0.500,3
Eskolaite,1.670,1.000,1
Eskolaite,2.670,0.970,2
Eskolaite,3.630,0.960,3
Esperanzaite,2.966,1.000,1
Esperanzaite,2.700,0.900,2
Esperanzaite,3.527,0.900,3
Esperanzaite,3.801,0.800,4
Esperanzaite,4.796,0.800,5
Esperanzaite,5.364,0.800,6
Esperite,3.017,1.000,1
Esperite,2.534,0.750,2
Esperite,7.620,0.450,3
Esseneite,3.000,1.000,1
Esseneite,2.526,0.700,2
Esseneite,2.960,0.600,3
Ettringite,9.650,1.000,1
Ettringite,5.580,0.800,2
Ettringite,3.210,0.600,3
Eucairite,2.494,1.000,1
Eucairite,2.628,0.590,2
Eucairite,2.890,0.500,3
Euchlorine,8.440,1.000,1
Euchlorine,2.816,0.470,2
Euchlorine,2.544,0.450,3
Euchroite,5.340,1.000,1
Euchroite,2.830,0.900,2
Euchroite,7.370,0.800,3
Euclase,7.150,1.000,1
Euclase,3.219,0.500,2
Euclase,3.836,0.350,3
Eucryptite,3.362,1.000,1
Eucryptite,3.965,0.900,2
Eucryptite,2.733,0.700,3
Eudialyte,7.190,1.000,1
Eudialyte,2.870,0.800,2
Eudialyte,5.740,0.800,3
Eudidymite,3.163,1.000,1
Eudidymite,3.074,0.800,2
Eudidymite,3.398,0.800,3
Eugenite,2.370,1.000,1
Eugenite,0.950,0.800,2
Eugenite,2.100,0.800,3
Eugsterite,3.428,1.000,1
Eugsterite,5.500,0.640,2
Eugsterite,1.713,0.610,3
Eulytite,4.200,1.000,1
Eulytite,3.257,0.900,2
Eulytite,2.752,0.850,3
Euxenite-(Y),2.990,1.000,1
Euxenite-(Y),2.950,0.400,2
Euxenite-(Y),3.660,0.400,3
Eveite,4.390,1.000,1
Eveite,3.058,0.900,2
Eveite,5.090,0.800,3
Evenkite,4.180,1.000,1
Evenkite,3.740,0.900,2
Evenkite,2.250,0.800,3
Eveslogite,2.853,1.000,1
Eveslogite,3.127,0.650,2
Eveslogite,2.990,0.590,3
Eveslogite,3.110,0.520,4
Eveslogite,12.330,0.510,5
Eveslogite,2.940,0.450,6
Eveslogite,6.199,0.420,7
Ewaldite,6.390,1.000,1
Ewaldite,3.720,0.400,2
Ewaldite,4.580,0.200,3
Ewaldite,1.714,0.100,4
Ewaldite,2.440,0.100,5
Ewaldite,3.200,0.100,6
Eylettersite,2.950,1.000,1
Eylettersite,3.510,0.600,2
Eylettersite,5.700,0.550,3
Eyselite,2.921,1.000,1
Eyselite,3.681,1.000,2
Eyselite,2.403,0.900,3
Eyselite,1.646,0.800,4
Eyselite,3.121,0.600,5
Eyselite,1.624,0.500,6
Eyselite,2.512,0.400,7
Eyselite,4.105,0.400,8
Ezcurrite,6.931,1.000,1
Ezcurrite,3.079,0.380,2
Ezcurrite,3.091,0.380,3
Eztlite,3.289,1.000,1
Eztlite,3.426,1.000,2
Eztlite,4.037,0.900,3
Fabianite,3.963,1.000,1
Fabianite,3.268,0.930,2
Fabianite,5.244,0.830,3
Faheyite,5.720,1.000,1
Faheyite,7.280,0.900,2
Faheyite,3.244,0.600,3
Fahleite,11.000,1.000,1
Fahleite,22.000,1.000,2
Fahleite,3.200,0.800,3
Fairbankite,3.265,1.000,1
Fairbankite,3.098,0.600,2
Fairbankite,3.148,0.600,3
Fairchildite,3.190,1.000,1
Fairchildite,2.640,0.800,2
Fairchildite,6.640,0.500,3
Fairfieldite,3.230,1.000,1
Fairfieldite,6.400,0.900,2
Fairfieldite,3.030,0.800,3
Faizievite,3.350,1.000,1
Faizievite,3.060,0.900,2
Faizievite,4.250,0.600,3
Faizievite,2.885,0.550,4
Faizievite,1.848,0.400,5
Faizievite,3.140,0.200,6
Faizievite,1.868,0.170,7
Faizievite,2.870,0.100,8
Falcondoite,12.200,1.000,1
Falcondoite,2.440,0.300,2
Falcondoite,3.330,0.300,3
Falcondoite,2.620,0.300,4
Falcondoite,2.530,0.300,5
Falcondoite,3.190,0.200,6
Falcondoite,2.260,0.200,7
Falcondoite,2.390,0.200,8
Falkmanite,3.734,1.000,1
Falkmanite,2.750,0.600,2
Falkmanite,1.900,0.530,3
Falkmanite,1.895,0.510,4
Falkmanite,3.171,0.490,5
Falkmanite,3.284,0.480,6
Falkmanite,3.147,0.430,7
Falkmanite,3.250,0.430,8
Falkmanite,2.946,0.400,9
Famatinite,3.108,1.000,1
Famatinite,1.902,0.650,2
Famatinite,1.623,0.350,3
Fangite,2.536,1.000,1
Fangite,2.714,0.870,2
Fangite,3.361,0.710,3
Farneseite,3.722,1.000,1
Farneseite,3.485,0.650,2
Farneseite,3.119,0.360,3
Farneseite,2.149,0.340,4
Farneseite,2.648,0.320,5
Farneseite,3.668,0.260,6
Farneseite,3.862,0.230,7
Farneseite,5.404,0.200,8
Farneseite,2.857,0.180,9
Farneseite,4.278,0.180,10
Farneseite,2.156,0.170,11
Farneseite,2.613,0.170,12
Farneseite,3.842,0.170,13
Farneseite,3.994,0.150,14
Farneseite,6.448,0.150,15
Farringtonite,3.440,1.000,1
Farringtonite,3.850,0.900,2
Farringtonite,4.080,0.500,3
Faujasite-Ca,3.760,1.000,1
Faujasite-Ca,5.660,1.000,2
Faujasite-Ca,14.300,1.000,3
Faujasite-Mg,3.760,1.000,1
Faujasite-Mg,5.660,1.000,2
Faujasite-Mg,14.300,1.000,3
Faujasite-Na,3.760,1.000,1
Faujasite-Na,5.660,1.000,2
Faujasite-Na,14.300,1.000,3
Faustite,3.680,1.000,1
Faustite,2.890,0.800,2
Faustite,6.700,0.700,3
Fayalite,2.831,1.000,1
Fayalite,2.501,0.700,2
Fayalite,2.566,0.500,3
Fedorite,2.930,1.000,1
Fedorite,2.970,0.900,2
Fedorite,1.826,0.900,3
Fedorite,3.130,0.800,4
Fedorite,6.000,0.800,5
Fedorite,11.700,0.800,6
Fedorite,4.210,0.700,7
Fedorovskite,2.590,1.000,1
Fedorovskite,3.920,1.000,2
Fedorovskite,3.020,0.700,3
Fedotovite,8.830,1.000,1
Fedotovite,2.943,0.200,2
Fedotovite,4.210,0.100,3
Fedotovite,4.410,0.100,4
Fedotovite,4.540,0.100,5
Fedotovite,6.540,0.100,6
Fedotovite,6.590,0.100,7
Fedotovite,2.844,0.100,8
Feinglosite,3.246,1.000,1
Feinglosite,2.769,0.600,2
Feinglosite,2.988,0.600,3
Feitknechtite,4.620,1.000,1
Feitknechtite,2.640,0.500,2
Feitknechtite,2.360,0.200,3
Feklichevite,2.854,1.000,1
Feklichevite,2.977,0.810,2
Feklichevite,4.310,0.690,3
Feklichevite,3.218,0.560,4
Feklichevite,2.602,0.440,5
Feklichevite,3.036,0.420,6
Feklichevite,6.430,0.390,7
Felbertalite,1.791,0.800,1
Felbertalite,2.320,0.800,2
Felbertalite,1.744,0.800,3
Felbertalite,2.031,0.800,4
Felbertalite,2.062,0.800,5
Felbertalite,2.096,0.800,6
Felbertalite,2.918,0.800,7
Felbertalite,3.382,0.800,8
Felbertalite,3.507,0.800,9
Felbertalite,3.777,0.800,10
Felsobanyaite,4.640,1.000,1
Felsobanyaite,4.790,1.000,2
Felsobanyaite,2.270,0.500,3
Fenaksite,3.030,1.000,1
Fenaksite,2.460,0.700,2
Fenaksite,3.550,0.700,3
Fencooperite,3.892,1.000,1
Fencooperite,2.820,0.900,2
Fencooperite,2.685,0.800,3
Fencooperite,2.136,0.400,4
Fencooperite,2.208,0.400,5
Fencooperite,3.148,0.400,6
Fencooperite,1.705,0.350,7
Ferberite,2.941,1.000,1
Ferberite,4.750,0.450,2
Ferberite,3.752,0.350,3
Ferchromide,2.040,1.000,1
Ferchromide,1.170,0.900,2
Ferchromide,0.770,0.800,3
Ferdisilicite,1.089,1.000,1
Ferdisilicite,1.846,1.000,2
Ferdisilicite,2.371,0.900,3
Fergusonite-(Ce),3.100,1.000,1
Fergusonite-(Ce),1.882,0.900,2
Fergusonite-(Ce),1.631,0.500,3
Fergusonite-(Ce),1.566,0.400,4
Fergusonite-(Ce),2.600,0.300,5
Fergusonite-(Ce),3.500,0.200,6
Fergusonite-(Ce),2.760,0.200,7
Fergusonite-(Y),3.120,1.000,1
Fergusonite-(Y),2.960,0.900,2
Fergusonite-(Y),1.901,0.500,3
Fergusonite-beta-(Ce),1.965,1.000,1
Fergusonite-beta-(Ce),3.058,1.000,2
Fergusonite-beta-(Ce),3.240,1.000,3
Fergusonite-beta-(Nd),3.025,1.000,1
Fergusonite-beta-(Nd),3.206,1.000,2
Fergusonite-beta-(Nd),2.798,0.500,3
Fergusonite-beta-(Y),3.120,1.000,1
Fergusonite-beta-(Y),2.955,0.950,2
Fergusonite-beta-(Y),1.900,0.750,3
Fermorite,2.860,1.000,1
Fermorite,2.750,0.600,2
Fermorite,3.490,0.500,3
Fernandinite,10.680,1.000,1
Fernandinite,1.840,0.800,2
Fernandinite,3.480,0.300,3
Fernandinite,1.950,0.100,4
Fernandinite,2.550,0.100,5
Fernandinite,2.830,0.100,6
Fernandinite,3.550,0.100,7
Fernandinite,5.650,0.100,8
Feroxyhyte,2.540,1.000,1
Feroxyhyte,1.470,0.800,2
Feroxyhyte,2.230,0.500,3
Ferrarisite,10.810,1.000,1
Ferrarisite,10.840,1.000,2
Ferrarisite,2.831,0.900,3
Ferriallanite-(Ce),2.180,1.000,1
Ferriallanite-(Ce),2.140,0.800,2
Ferriallanite-(Ce),2.720,0.800,3
Ferriallanite-(Ce),2.930,0.650,4
Ferriallanite-(Ce),2.630,0.600,5
Ferriallanite-(Ce),3.550,0.550,6
Ferriallanite-(Ce),2.340,0.550,7
Ferriallanite-(Ce),2.690,0.550,8
Ferriallanite-(Ce),1.460,0.500,9
Ferri-clinoferroholmquistite,8.224,1.000,1
Ferri-clinoferroholmquistite,2.717,0.690,2
Ferri-clinoferroholmquistite,3.042,0.540,3
Ferri-clinoferroholmquistite,2.492,0.320,4
Ferri-clinoferroholmquistite,3.420,0.300,5
Ferri-clinoferroholmquistite,4.474,0.300,6
Ferri-clinoferroholmquistite,1.389,0.270,7
Ferri-clinoferroholmquistite,2.165,0.210,8
Ferri-clinoferroholmquistite,2.586,0.200,9
Ferri-clinoferroholmquistite,1.584,0.190,10
Ferri-clinoholmquistite,3.100,1.000,1
Ferri-clinoholmquistite,8.222,0.610,2
Ferri-clinoholmquistite,2.741,0.530,3
Ferri-clinoholmquistite,1.433,0.460,4
Ferri-clinoholmquistite,4.458,0.190,5
Ferricopiapite,9.060,1.000,1
Ferricopiapite,3.580,0.800,2
Ferricopiapite,5.580,0.800,3
Ferrierite-K,3.537,1.000,1
Ferrierite-K,3.781,0.650,2
Ferrierite-K,9.510,0.500,3
Ferrierite-Mg,3.537,1.000,1
Ferrierite-Mg,3.781,0.650,2
Ferrierite-Mg,9.510,0.500,3
Ferrierite-Na,3.537,1.000,1
Ferrierite-Na,3.781,0.650,2
Ferrierite-Na,9.510,0.500,3
Ferrihydrite,2.450,1.000,1
Ferrihydrite,1.970,0.600,2
Ferrihydrite,2.250,0.600,3
Ferrilotharmeyerite,2.938,1.000,1
Ferrilotharmeyerite,3.175,1.000,2
Ferrilotharmeyerite,3.398,1.000,3
Ferrimolybdite,7.400,1.000,1
Ferrimolybdite,2.290,0.600,2
Ferrimolybdite,3.330,0.500,3
Ferrinatrite,7.800,1.000,1
Ferrinatrite,2.910,0.800,2
Ferrinatrite,4.380,0.600,3
Ferri-ottoliniite,8.256,1.000,1
Ferri-ottoliniite,2.709,0.810,2
Ferri-ottoliniite,2.501,0.680,3
Ferri-ottoliniite,3.057,0.560,4
Ferri-ottoliniite,3.407,0.450,5
Ferri-ottoliniite,4.469,0.330,6
Ferri-ottoliniite,2.581,0.260,7
Ferri-ottoliniite,2.160,0.250,8
Ferripedrizite,3.050,1.000,1
Ferripedrizite,1.642,0.400,2
Ferripedrizite,2.711,0.400,3
Ferripedrizite,1.394,0.300,4
Ferripedrizite,2.747,0.300,5
Ferripedrizite,8.251,0.300,6
Ferripedrizite,2.161,0.200,8
Ferripedrizite,2.495,0.200,9
Ferripedrizite,3.410,0.200,10
Ferripedrizite,4.466,0.200,11
Ferripyrophyllite,4.540,1.000,1
Ferripyrophyllite,1.518,0.800,2
